Date,AGRO,ARCO,AUMN,BBAR,BIOX,BMA,CEPU,CRESY,DESP,EDN,EMB,FSM,GGAL,GLOB,HGLD,IRS,LMSQF,LOMA,MELI,PAM,SUPV,TEO,TGS,TS,TX,VIST,YPF,^GSPC
2020-06-24 00:00:00+00:00,4.061917304992676,3.6265203952789307,9.75,2.9218411445617676,6.355000019073486,14.92638111114502,2.2097644805908203,2.5745468139648438,7.360000133514404,3.819999933242798,89.43431091308594,4.699999809265137,8.000280380249023,145.36000061035156,0.027400000020861626,3.0760555267333984,0.04670000076293945,3.6258838176727295,953.77001953125,10.180000305175781,2.0846457481384277,8.257772445678711,5.360000133514404,11.480402946472168,11.463301658630371,3.309999942779541,5.460000038146973,3050.330078125
2020-06-25 00:00:00+00:00,4.071127891540527,3.6547789573669434,9.5,3.154348134994507,6.989999771118164,15.705608367919922,2.2615556716918945,2.7157320976257324,7.409999847412109,4.199999809265137,89.4918212890625,4.809999942779541,8.502287864685059,148.61000061035156,0.04236999899148941,3.3340468406677246,0.04670000076293945,3.8140199184417725,971.4400024414062,10.9399995803833,2.3321378231048584,8.41794490814209,5.809999942779541,11.781356811523438,11.654101371765137,3.3399999141693115,5.769999980926514,3083.760009765625
2020-06-26 00:00:00+00:00,3.9790210723876953,3.748974561691284,9.5,2.999343156814575,6.71999979019165,14.865857124328613,2.2529234886169434,2.616071939468384,7.150000095367432,3.990000009536743,89.31104278564453,4.75,8.1357421875,141.1999969482422,0.04236999899148941,3.1157469749450684,0.04670000076293945,3.728503465652466,973.1699829101562,10.510000228881836,2.2274296283721924,8.24887466430664,5.639999866485596,11.365335464477539,11.180915832519531,3.059999942779541,5.699999809265137,3009.050048828125
2020-06-29 00:00:00+00:00,3.9790210723876953,3.9750430583953857,9.5,3.061345338821411,6.190000057220459,14.941511154174805,2.2097644805908203,2.5496318340301514,7.320000171661377,4.179999828338623,89.42610931396484,4.760000228881836,8.231361389160156,146.89999389648438,0.03999999910593033,3.0562095642089844,0.04670000076293945,3.7456066608428955,980.8300170898438,10.649999618530273,2.1988728046417236,8.133194923400879,5.71999979019165,11.5158109664917,11.501460075378418,3.0299999713897705,5.849999904632568,3053.239990234375
2020-06-30 00:00:00+00:00,3.9974422454833984,3.9467852115631104,10.75,2.9063405990600586,6.059999942779541,14.033671379089355,2.192500352859497,2.4582769870758057,7.179999828338623,3.950000047683716,89.77132415771484,5.090000152587891,7.729353427886963,149.85000610351562,0.03999999910593033,3.006596565246582,0.04670000076293945,3.6429874897003174,985.77001953125,10.489999771118164,2.0941646099090576,7.964123725891113,5.630000114440918,11.444998741149902,11.577781677246094,3.049999952316284,5.75,3100.2900390625
2020-07-01 00:00:00+00:00,3.9974422454833984,4.012721538543701,10.5,2.976092576980591,6.295000076293945,14.192545890808105,2.2442915439605713,2.4582769870758057,7.539999961853027,3.9000000953674316,89.9773941040039,4.929999828338623,7.785134315490723,152.49000549316406,0.03999999910593033,3.006596565246582,0.04670000076293945,3.6771938800811768,977.1400146484375,10.779999732971191,2.1988728046417236,8.044209480285645,5.599999904632568,11.188304901123047,11.249604225158691,3.0999999046325684,5.809999942779541,3115.860107421875
2020-07-02 00:00:00+00:00,4.080338478088379,4.2293701171875,10.5,2.813337564468384,6.025000095367432,13.662971496582031,2.16660475730896,2.483191967010498,7.71999979019165,3.7799999713897705,90.45557403564453,4.889999866485596,7.346870422363281,154.0399932861328,0.04100000113248825,2.986750841140747,0.04670000076293945,3.548919677734375,988.4199829101562,10.390000343322754,2.0941646099090576,7.857341766357422,5.340000152587891,11.462699890136719,11.646469116210938,3.130000114440918,5.800000190734863,3130.010009765625
2020-07-06 00:00:00+00:00,4.107970714569092,4.474278450012207,10.75,3.4023561477661133,6.349999904632568,16.734495162963867,2.503248691558838,3.4714863300323486,8.010000228881836,4.179999828338623,91.01619720458984,4.840000152587891,9.02023696899414,155.6199951171875,0.03999999910593033,3.750802516937256,0.04670000076293945,3.9936037063598633,995.9299926757812,11.649999618530273,2.5701112747192383,8.702695846557617,6.190000057220459,11.825613975524902,11.837270736694336,3.25,6.239999771118164,3179.719970703125
2020-07-07 00:00:00+00:00,3.9974422454833984,4.785122394561768,11.25,3.2318506240844727,6.139999866485596,15.766132354736328,2.4341936111450195,3.0977606773376465,8.0600004196167,4.239999771118164,90.50505065917969,4.889999866485596,8.677595138549805,156.0,0.07722999900579453,3.6118838787078857,0.04670000076293945,3.8140199184417725,1007.239990234375,11.220000267028809,2.4178082942962646,8.275569915771484,5.760000228881836,11.498106002807617,11.356453895568848,3.200000047683716,6.019999980926514,3145.320068359375
2020-07-08 00:00:00+00:00,3.9974422454833984,4.728606224060059,11.75,3.2783515453338623,6.15500020980835,16.04604721069336,2.4341936111450195,3.04793119430542,8.050000190734863,4.369999885559082,90.89250946044922,5.050000190734863,8.789151191711426,160.74000549316406,0.07779999822378159,3.5523476600646973,0.05973999947309494,3.7883646488189697,1015.0,11.460000038146973,2.4082894325256348,8.186585426330566,5.940000057220459,11.462699890136719,11.33355712890625,3.2100000381469727,6.199999809265137,3169.93994140625
2020-07-09 00:00:00+00:00,3.8316495418548584,4.540215492248535,11.0,3.076845645904541,6.019999980926514,15.380302429199219,2.296083450317383,2.8569164276123047,7.809999942779541,4.199999809265137,90.49678802490234,5.070000171661377,8.38276481628418,166.08999633789062,0.07779999822378159,3.3737382888793945,0.05973999947309494,3.6344358921051025,1017.4500122070312,10.979999542236328,2.294062376022339,8.293366432189941,5.690000057220459,10.87850284576416,10.921427726745605,3.140000104904175,6.190000057220459,3152.050048828125
2020-07-10 00:00:00+00:00,3.923757314682007,4.577893257141113,10.75,3.2628514766693115,6.0,16.24274444580078,2.373770236968994,2.915051221847534,7.699999809265137,4.269999980926514,90.4885482788086,5.03000020980835,9.060076713562012,164.9499969482422,0.0865899994969368,3.5721936225891113,0.06644999980926514,3.6857452392578125,1035.8299560546875,11.359999656677246,2.4178082942962646,8.480234146118164,5.71999979019165,11.197155952453613,11.341187477111816,3.2100000381469727,6.300000190734863,3185.0400390625
2020-07-13 00:00:00+00:00,3.9790210723876953,4.52137565612793,10.75,3.286102294921875,5.985000133514404,16.386486053466797,2.32197904586792,2.9981017112731934,7.25,4.269999980926514,90.30717468261719,4.940000057220459,9.036171913146973,155.25,0.06870000064373016,3.8698766231536865,0.08104000240564346,3.8140199184417725,981.969970703125,11.5,2.398770332336426,8.426844596862793,5.849999904632568,11.082087516784668,11.303030014038086,3.130000114440918,6.199999809265137,3155.219970703125
2020-07-14 00:00:00+00:00,3.960599660873413,4.502536296844482,11.25,3.2318506240844727,5.920000076293945,16.227615356445312,2.32197904586792,2.9482715129852295,7.349999904632568,4.059999942779541,90.52152252197266,5.119999885559082,8.980393409729004,156.8300018310547,0.08209999650716782,3.7111122608184814,0.08104000240564346,3.8653290271759033,972.6300048828125,11.479999542236328,2.465402841567993,8.168787956237793,5.809999942779541,11.374185562133789,11.37171745300293,3.1649999618530273,6.329999923706055,3197.52001953125
2020-07-15 00:00:00+00:00,4.025074005126953,4.5967326164245605,12.0,3.348104476928711,5.710000038146973,17.029541015625,2.3910343647003174,2.9981017112731934,8.029999732971191,4.059999942779541,90.89250946044922,5.159999847412109,9.307100296020508,158.4499969482422,0.08647000044584274,3.780571937561035,0.08104000240564346,4.062016487121582,971.6300048828125,11.6899995803833,2.5225164890289307,8.106498718261719,5.900000095367432,11.630880355834961,11.486198425292969,3.1500000953674316,6.510000228881836,3226.56005859375
2020-07-16 00:00:00+00:00,3.9513885974884033,4.342404365539551,11.75,3.286102294921875,5.7820000648498535,16.628578186035156,2.373770236968994,2.9897966384887695,7.659999847412109,4.179999828338623,91.0573959350586,5.010000228881836,9.171634674072266,158.8800048828125,0.08647000044584274,3.7309579849243164,0.08104000240564346,4.079119682312012,956.6199951171875,11.460000038146973,2.465402841567993,8.24887466430664,5.71999979019165,11.737096786499023,11.440404891967773,3.4000000953674316,6.519999980926514,3215.570068359375
